商品编号,商品名称,品牌,价格（元）,原价（元）,折扣率,月销量,累计评价数,好评率,鞋面材质,鞋底材质,闭合方式,风格,适用季节,用户年龄,用户性别,用户所在省份,是否PLUS会员,下单时间（小时）,是否退货
107073850,特步男鞋运动休闲冬季保暖,特步男鞋,229,458,50,498,3962,93,合成革鞋,PU中底,系带设计,运动休闲,冬季保暖,51,男,河南省,是,20,否
170478103,其他品牌运动休闲春季新款,其他品牌,99,129,77,369,615,92,合成革鞋,橡胶大底,拉链鞋款,运动休闲,春季新款,30,男,山东省,否,23,否
368514969,耐克潮流工装硬朗春季新款,耐克潮流,99,111,89,1062,4082,92,超纤皮鞋,EVA轻底,套脚款式,工装硬朗,春季新款,48,男,山东省,否,16,否
728781737,阿迪达斯简约百搭春季新款,阿迪达斯,159,177,90,1186,1039,93,飞织面料,PU中底,套脚款式,简约百搭,春季新款,44,男,江苏省,是,1,是
916138715,其他品牌运动休闲冬季保暖,其他品牌,146,178,82,35,933,91,超纤皮鞋,TPR鞋底,魔术贴鞋,运动休闲,冬季保暖,37,男,河南省,否,10,是
104100533,李宁休闲复古潮鞋夏季透气,李宁休闲,335,500,67,1066,388,96,布面材质,混合鞋底,拉链鞋款,复古潮鞋,夏季透气,64,男,浙江省,是,22,否
561094408,京东京造潮流高街春季新款,京东京造,198,208,95,11,779,91,合成革鞋,TPR鞋底,松紧带鞋,潮流高街,春季新款,58,男,福建省,是,7,是
920932833,其他品牌潮流高街冬季保暖,其他品牌,99,152,65,364,17953,94,混合材质,PU中底,拉链鞋款,潮流高街,冬季保暖,44,女,安徽省,否,10,否
768982713,回力经典复古潮鞋四季通用,回力经典,171,290,59,3988,2307,91,飞织面料,混合鞋底,拉链鞋款,复古潮鞋,四季通用,37,女,湖北省,否,20,是
318465077,特步男鞋户外机能秋季百搭,特步男鞋,194,206,94,838,1607,85,飞织面料,EVA轻底,套脚款式,户外机能,秋季百搭,46,男,福建省,是,11,是
186884105,安踏运动日常休闲秋季百搭,安踏运动,99,143,69,427,386,95,飞织面料,MD发泡底,松紧带鞋,日常休闲,秋季百搭,45,女,四川省,是,15,否
716494665,回力经典复古潮鞋冬季保暖,回力经典,144,244,59,27,1300,97,网布透气,EVA轻底,松紧带鞋,复古潮鞋,冬季保暖,47,男,江苏省,是,6,否
243716223,特步男鞋复古潮鞋夏季透气,特步男鞋,380,442,86,1039,1121,95,布面材质,混合鞋底,系带设计,复古潮鞋,夏季透气,51,男,广东省,否,21,否
128951455,阿迪达斯日常休闲秋季百搭,阿迪达斯,99,150,66,278,587,92,高端飞织,混合鞋底,松紧带鞋,日常休闲,秋季百搭,51,男,江苏省,否,1,否
792321072,京东京造日常休闲夏季透气,京东京造,99,118,84,5,170,92,混合材质,EVA轻底,系带设计,日常休闲,夏季透气,56,女,浙江省,是,2,是
793360073,耐克潮流简约百搭秋季百搭,耐克潮流,110,126,87,37,1021,86,超纤皮鞋,PU中底,松紧带鞋,简约百搭,秋季百搭,45,女,江苏省,否,7,是
333968270,安踏运动潮流高街四季通用,安踏运动,107,149,72,162,136,99,混合材质,EVA轻底,系带设计,潮流高街,四季通用,47,男,河北省,是,18,否
814016998,其他品牌日常休闲秋季百搭,其他品牌,561,645,87,40,459,93,高端飞织,MD发泡底,松紧带鞋,日常休闲,秋季百搭,55,女,四川省,是,21,是
970118216,安踏运动潮流高街夏季透气,安踏运动,124,128,97,627,17354,94,混合材质,TPR鞋底,套脚款式,潮流高街,夏季透气,52,女,江苏省,否,2,是
482543856,回力经典工装硬朗春季新款,回力经典,99,155,64,767,3265,97,真皮柔软,TPR鞋底,松紧带鞋,工装硬朗,春季新款,18,男,山东省,否,20,否
564573791,回力经典简约百搭秋季百搭,回力经典,203,233,87,43,1354,98,真皮柔软,EVA轻底,套脚款式,简约百搭,秋季百搭,51,男,河北省,否,22,否
450178407,京东京造工装硬朗夏季透气,京东京造,164,176,93,1377,359,93,飞织面料,PU中底,系带设计,工装硬朗,夏季透气,46,女,山东省,是,9,否
228447219,鸿星尔克日常休闲冬季保暖,鸿星尔克,179,267,67,1251,1673,92,真皮柔软,PU中底,系带设计,日常休闲,冬季保暖,43,男,山东省,是,17,是
931007770,斯凯奇潮复古潮鞋夏季透气,斯凯奇潮,99,112,88,1341,1888,94,飞织面料,PU中底,魔术贴鞋,复古潮鞋,夏季透气,62,男,河南省,否,23,否
268607697,安踏运动工装硬朗冬季保暖,安踏运动,99,106,93,4767,284,89,网布透气,混合鞋底,套脚款式,工装硬朗,冬季保暖,41,男,浙江省,是,15,否
168690742,特步男鞋潮流高街夏季透气,特步男鞋,301,412,73,4321,564,92,混合材质,混合鞋底,魔术贴鞋,潮流高街,夏季透气,44,男,广东省,否,9,是
700095137,回力经典日常休闲夏季透气,回力经典,110,131,84,27,5515,94,超纤皮鞋,EVA轻底,拉链鞋款,日常休闲,夏季透气,43,男,福建省,否,21,否
281012422,鸿星尔克复古潮鞋秋季百搭,鸿星尔克,99,136,73,583,3365,94,网布透气,EVA轻底,套脚款式,复古潮鞋,秋季百搭,60,男,湖北省,是,17,是
772734904,回力经典日常休闲秋季百搭,回力经典,99,115,86,1057,350,94,飞织面料,橡胶大底,拉链鞋款,日常休闲,秋季百搭,47,女,江苏省,否,8,否
150456830,特步男鞋复古潮鞋四季通用,特步男鞋,116,140,83,88,2074,85,网布透气,橡胶大底,松紧带鞋,复古潮鞋,四季通用,50,男,河北省,否,13,否
863844765,李宁休闲简约百搭夏季透气,李宁休闲,99,150,66,875,907,91,飞织面料,MD发泡底,系带设计,简约百搭,夏季透气,46,女,安徽省,否,21,否
917159251,回力经典简约百搭春季新款,回力经典,153,278,55,1076,530,100,布面材质,MD发泡底,魔术贴鞋,简约百搭,春季新款,61,男,湖北省,是,12,是
156406749,安踏运动日常休闲夏季透气,安踏运动,99,155,64,217,2379,90,网布透气,TPR鞋底,魔术贴鞋,日常休闲,夏季透气,50,男,福建省,否,23,否
719215706,耐克潮流复古潮鞋秋季百搭,耐克潮流,150,300,50,1255,832,98,网布透气,MD发泡底,魔术贴鞋,复古潮鞋,秋季百搭,41,女,浙江省,是,16,是
213862812,斯凯奇潮运动休闲春季新款,斯凯奇潮,99,187,53,319,429,88,超纤皮鞋,MD发泡底,系带设计,运动休闲,春季新款,33,男,山东省,否,15,否
992425815,其他品牌复古潮鞋秋季百搭,其他品牌,128,180,71,784,1119,100,飞织面料,PU中底,魔术贴鞋,复古潮鞋,秋季百搭,38,男,四川省,否,11,是
775453546,斯凯奇潮潮流高街春季新款,斯凯奇潮,170,170,100,1121,133,92,超纤皮鞋,PU中底,拉链鞋款,潮流高街,春季新款,59,男,山东省,是,5,否
527146001,特步男鞋复古潮鞋四季通用,特步男鞋,113,161,70,2416,2283,90,超纤皮鞋,MD发泡底,套脚款式,复古潮鞋,四季通用,45,女,湖北省,否,6,否
692844089,李宁休闲户外机能冬季保暖,李宁休闲,99,165,60,596,679,90,布面材质,混合鞋底,魔术贴鞋,户外机能,冬季保暖,61,女,广东省,否,15,否
578299760,鸿星尔克运动休闲四季通用,鸿星尔克,115,174,66,1087,357,97,混合材质,PU中底,松紧带鞋,运动休闲,四季通用,48,女,四川省,是,8,否
148303500,阿迪达斯潮流高街春季新款,阿迪达斯,109,140,78,24,858,98,布面材质,TPR鞋底,魔术贴鞋,潮流高街,春季新款,55,男,安徽省,否,15,是
272950759,特步男鞋运动休闲春季新款,特步男鞋,99,106,93,573,421,93,布面材质,TPR鞋底,系带设计,运动休闲,春季新款,43,男,山东省,否,11,是
579945015,京东京造户外机能秋季百搭,京东京造,162,172,94,4389,2895,95,合成革鞋,PU中底,套脚款式,户外机能,秋季百搭,40,男,河南省,否,1,是
858178725,回力经典工装硬朗春季新款,回力经典,99,111,89,4984,874,97,网布透气,EVA轻底,松紧带鞋,工装硬朗,春季新款,41,男,福建省,否,23,是
909014741,阿迪达斯复古潮鞋冬季保暖,阿迪达斯,123,145,85,21,3995,99,高端飞织,TPR鞋底,魔术贴鞋,复古潮鞋,冬季保暖,49,女,河北省,否,23,是
359833308,斯凯奇潮简约百搭秋季百搭,斯凯奇潮,155,158,98,1073,524,90,飞织面料,TPR鞋底,系带设计,简约百搭,秋季百搭,59,女,河北省,是,21,否
366464890,耐克潮流运动休闲冬季保暖,耐克潮流,99,132,75,2457,26513,95,布面材质,TPR鞋底,套脚款式,运动休闲,冬季保暖,44,女,安徽省,是,5,否
788812418,特步男鞋简约百搭冬季保暖,特步男鞋,99,139,71,39,304,90,布面材质,MD发泡底,套脚款式,简约百搭,冬季保暖,54,女,福建省,是,1,是
613636915,斯凯奇潮潮流高街春季新款,斯凯奇潮,209,232,90,75,2390,93,混合材质,TPR鞋底,套脚款式,潮流高街,春季新款,42,女,江苏省,否,11,否
211669285,斯凯奇潮日常休闲春季新款,斯凯奇潮,221,273,81,3901,194,92,高端飞织,TPR鞋底,拉链鞋款,日常休闲,春季新款,51,女,江苏省,是,17,否
323710952,鸿星尔克户外机能秋季百搭,鸿星尔克,112,129,87,4819,1480,94,布面材质,EVA轻底,魔术贴鞋,户外机能,秋季百搭,44,男,河北省,是,15,否
331543302,其他品牌复古潮鞋冬季保暖,其他品牌,99,109,91,1410,2881,91,网布透气,TPR鞋底,系带设计,复古潮鞋,冬季保暖,49,男,四川省,是,19,否
965034981,京东京造户外机能四季通用,京东京造,99,127,78,632,854,94,布面材质,PU中底,松紧带鞋,户外机能,四季通用,48,女,河北省,否,3,是
114727158,其他品牌日常休闲夏季透气,其他品牌,118,203,58,37,458,98,布面材质,PU中底,系带设计,日常休闲,夏季透气,43,男,江苏省,是,0,是
308102557,鸿星尔克日常休闲冬季保暖,鸿星尔克,198,367,54,14,966,96,超纤皮鞋,PU中底,松紧带鞋,日常休闲,冬季保暖,35,男,安徽省,是,19,是
674656131,京东京造运动休闲冬季保暖,京东京造,110,115,96,294,815,95,合成革鞋,混合鞋底,套脚款式,运动休闲,冬季保暖,50,女,福建省,否,15,是
318038991,耐克潮流复古潮鞋春季新款,耐克潮流,133,141,94,898,4022,88,合成革鞋,混合鞋底,套脚款式,复古潮鞋,春季新款,49,女,山东省,否,13,否
978123794,鸿星尔克户外机能春季新款,鸿星尔克,99,136,73,1289,669,96,混合材质,混合鞋底,套脚款式,户外机能,春季新款,58,男,广东省,是,22,是
364805619,安踏运动复古潮鞋冬季保暖,安踏运动,121,159,76,570,5377,95,布面材质,混合鞋底,套脚款式,复古潮鞋,冬季保暖,49,女,河北省,是,13,否
442338320,其他品牌日常休闲冬季保暖,其他品牌,99,146,68,36,3079,86,真皮柔软,橡胶大底,魔术贴鞋,日常休闲,冬季保暖,57,男,广东省,是,15,是
441678244,特步男鞋潮流高街冬季保暖,特步男鞋,231,246,94,20,3578,92,混合材质,PU中底,套脚款式,潮流高街,冬季保暖,59,男,安徽省,否,8,是
345439872,回力经典日常休闲冬季保暖,回力经典,178,184,97,840,3502,98,真皮柔软,EVA轻底,套脚款式,日常休闲,冬季保暖,59,女,安徽省,是,10,是
928996343,京东京造户外机能冬季保暖,京东京造,149,276,54,594,3995,90,飞织面料,TPR鞋底,魔术贴鞋,户外机能,冬季保暖,56,女,山东省,是,12,否
361871490,特步男鞋户外机能秋季百搭,特步男鞋,161,218,74,1115,1411,88,合成革鞋,橡胶大底,套脚款式,户外机能,秋季百搭,46,男,河北省,是,20,否
750657797,其他品牌简约百搭春季新款,其他品牌,99,127,78,1271,846,94,高端飞织,PU中底,魔术贴鞋,简约百搭,春季新款,54,男,湖北省,是,23,否
121639364,耐克潮流日常休闲夏季透气,耐克潮流,136,148,92,788,818,88,网布透气,EVA轻底,魔术贴鞋,日常休闲,夏季透气,43,男,安徽省,否,7,否
281153607,特步男鞋运动休闲春季新款,特步男鞋,246,267,92,19,296,93,布面材质,EVA轻底,松紧带鞋,运动休闲,春季新款,48,男,河北省,否,23,是
273075693,安踏运动复古潮鞋冬季保暖,安踏运动,189,270,70,1204,630,92,超纤皮鞋,EVA轻底,魔术贴鞋,复古潮鞋,冬季保暖,38,男,福建省,是,5,否
535072383,京东京造潮流高街秋季百搭,京东京造,99,190,52,4168,1049,99,真皮柔软,混合鞋底,拉链鞋款,潮流高街,秋季百搭,49,男,河北省,否,19,是
114269686,安踏运动复古潮鞋冬季保暖,安踏运动,223,333,67,2182,624,91,网布透气,橡胶大底,系带设计,复古潮鞋,冬季保暖,58,女,四川省,否,6,否
887576142,回力经典复古潮鞋冬季保暖,回力经典,198,300,66,99,21594,99,布面材质,MD发泡底,松紧带鞋,复古潮鞋,冬季保暖,47,男,浙江省,否,9,否
679342935,耐克潮流户外机能四季通用,耐克潮流,126,158,80,24,298,97,合成革鞋,橡胶大底,松紧带鞋,户外机能,四季通用,39,女,广东省,否,1,是
259350729,阿迪达斯潮流高街冬季保暖,阿迪达斯,241,416,58,3978,512,94,高端飞织,TPR鞋底,松紧带鞋,潮流高街,冬季保暖,48,女,山东省,是,17,否
165561910,鸿星尔克工装硬朗冬季保暖,鸿星尔克,99,177,56,21,3075,96,合成革鞋,PU中底,套脚款式,工装硬朗,冬季保暖,41,男,山东省,是,10,是
627666975,京东京造户外机能四季通用,京东京造,151,285,53,4,218,94,混合材质,PU中底,系带设计,户外机能,四季通用,54,女,四川省,是,23,是
248015540,鸿星尔克简约百搭四季通用,鸿星尔克,187,302,62,559,128,97,超纤皮鞋,EVA轻底,魔术贴鞋,简约百搭,四季通用,45,男,山东省,是,19,否
218512839,李宁休闲简约百搭夏季透气,李宁休闲,305,442,69,38,5916,87,网布透气,MD发泡底,拉链鞋款,简约百搭,夏季透气,57,男,山东省,是,20,是
162221569,鸿星尔克复古潮鞋秋季百搭,鸿星尔克,181,274,66,2253,676,91,布面材质,MD发泡底,系带设计,复古潮鞋,秋季百搭,43,男,河南省,否,1,否
154847200,京东京造运动休闲四季通用,京东京造,245,275,89,268,102,100,超纤皮鞋,MD发泡底,套脚款式,运动休闲,四季通用,44,男,福建省,是,19,否
267827317,京东京造运动休闲春季新款,京东京造,123,124,99,1126,1857,94,真皮柔软,PU中底,系带设计,运动休闲,春季新款,36,女,四川省,否,22,否
395135659,特步男鞋工装硬朗秋季百搭,特步男鞋,494,642,77,1331,211,95,布面材质,混合鞋底,松紧带鞋,工装硬朗,秋季百搭,54,男,广东省,是,8,否
967024457,特步男鞋户外机能冬季保暖,特步男鞋,99,187,53,1093,1427,96,网布透气,TPR鞋底,松紧带鞋,户外机能,冬季保暖,64,女,浙江省,否,11,是
690940099,特步男鞋简约百搭夏季透气,特步男鞋,99,152,65,486,2723,96,网布透气,EVA轻底,松紧带鞋,简约百搭,夏季透气,53,女,广东省,是,12,是
200561792,京东京造运动休闲四季通用,京东京造,99,119,83,1140,605,97,高端飞织,PU中底,魔术贴鞋,运动休闲,四季通用,32,女,河南省,是,0,是
528731492,李宁休闲复古潮鞋冬季保暖,李宁休闲,99,174,57,50,953,92,超纤皮鞋,MD发泡底,拉链鞋款,复古潮鞋,冬季保暖,44,女,安徽省,否,0,否
840537233,安踏运动复古潮鞋秋季百搭,安踏运动,157,162,97,600,1709,97,高端飞织,混合鞋底,系带设计,复古潮鞋,秋季百搭,49,男,山东省,否,5,否
757232865,耐克潮流户外机能春季新款,耐克潮流,225,247,91,17,5918,90,布面材质,EVA轻底,系带设计,户外机能,春季新款,48,男,湖北省,是,16,否
382527026,李宁休闲运动休闲秋季百搭,李宁休闲,99,146,68,1198,3521,90,合成革鞋,PU中底,系带设计,运动休闲,秋季百搭,61,女,安徽省,是,22,否
496683737,回力经典运动休闲春季新款,回力经典,102,157,65,779,178,99,合成革鞋,橡胶大底,魔术贴鞋,运动休闲,春季新款,37,男,四川省,否,21,否
717700621,斯凯奇潮潮流高街春季新款,斯凯奇潮,184,242,76,583,1405,90,网布透气,EVA轻底,魔术贴鞋,潮流高街,春季新款,49,女,河北省,否,2,否
300088522,耐克潮流潮流高街夏季透气,耐克潮流,207,262,79,1418,1043,96,真皮柔软,MD发泡底,魔术贴鞋,潮流高街,夏季透气,50,男,河南省,否,22,是
616018655,其他品牌复古潮鞋冬季保暖,其他品牌,99,121,82,3583,408,92,混合材质,TPR鞋底,拉链鞋款,复古潮鞋,冬季保暖,48,女,广东省,是,22,否
725208158,其他品牌日常休闲春季新款,其他品牌,99,136,73,46,1594,93,高端飞织,EVA轻底,松紧带鞋,日常休闲,春季新款,39,男,广东省,否,2,是
909811466,京东京造潮流高街冬季保暖,京东京造,280,519,54,477,125,98,超纤皮鞋,TPR鞋底,魔术贴鞋,潮流高街,冬季保暖,44,男,湖北省,否,22,是
900518503,李宁休闲工装硬朗秋季百搭,李宁休闲,99,105,94,1335,257,97,布面材质,TPR鞋底,魔术贴鞋,工装硬朗,秋季百搭,46,女,广东省,否,15,是
526020792,京东京造户外机能四季通用,京东京造,99,183,54,3788,317,96,高端飞织,PU中底,松紧带鞋,户外机能,四季通用,51,男,江苏省,是,9,是
609368525,安踏运动工装硬朗四季通用,安踏运动,267,453,59,1473,3127,93,布面材质,混合鞋底,系带设计,工装硬朗,四季通用,33,男,河南省,否,20,是
830190947,斯凯奇潮日常休闲夏季透气,斯凯奇潮,178,180,99,24,1317,96,真皮柔软,EVA轻底,魔术贴鞋,日常休闲,夏季透气,45,女,江苏省,否,19,否
861879912,安踏运动工装硬朗春季新款,安踏运动,125,144,87,704,2676,100,网布透气,橡胶大底,拉链鞋款,工装硬朗,春季新款,52,女,四川省,否,11,否
477263636,京东京造工装硬朗夏季透气,京东京造,101,146,69,2398,2541,94,布面材质,TPR鞋底,系带设计,工装硬朗,夏季透气,59,男,湖北省,是,3,是
790265217,其他品牌运动休闲秋季百搭,其他品牌,425,545,78,613,2066,97,真皮柔软,EVA轻底,系带设计,运动休闲,秋季百搭,45,男,福建省,是,10,是
164208472,安踏运动潮流高街秋季百搭,安踏运动,117,172,68,1251,17432,100,网布透气,PU中底,系带设计,潮流高街,秋季百搭,23,女,江苏省,否,3,否
